Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2014,'410120111',203,NO,KG,1438,20519,5288,821,11451,3034,0,0,0,0,0,0,0,0,0,0,0,0,617,9068,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'410120111',208,NO,KG,3750,53517,19886,0,0,0,0,0,0,1250,18205,5756,0,0,0,1250,17689,7024,0,0,0,0,0,0,0,0,0,1250,17623,7106,0,0,0,0,0,0,0,0,0
2,2014,'410120111',210,NO,KG,1475,21370,6133,310,4590,1622,360,5255,1585,135,1805,309,0,0,0,80,1260,384,0,0,0,0,0,0,0,0,0,330,4755,1296,170,2410,545,0,0,0,90,1295,392
2,2014,'410120111',218,NO,KG,2444,35009,10010,0,0,0,0,0,0,1044,15200,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,10473,3338,640,9336,3010,0,0,0
2,2014,'410120111',220,NO,KG,961,14481,5229,150,2392,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2558,987,651,9531,3308,0,0,0,0,0,0,0,0,0
2,2014,'410120111',223,NO,KG,1268,18180,6632,80,1200,376,238,3600,1005,0,0,0,0,0,0,0,0,0,121,1840,555,0,0,0,84,1160,379,0,0,0,745,10380,4317,0,0,0,0,0,0
2,2014,'410120111',302,NO,KG,120,1912,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1912,428,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'410120111',412,NO,KG,4440,64539,16064,1440,22800,5797,0,0,0,1800,24912,6696,0,0,0,0,0,0,1200,16827,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'410120111',413,NO,KG,900,14220,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,8540,1387,0,0,0,180,2880,459,0,0,0,0,0,0,0,0,0,180,2800,511
2,2014,'410120112',204,NO,KG,5865,88015,47426,525,8335,4096,0,0,0,0,0,0,450,7130,3409,1615,23308,13118,0,0,0,825,12798,6247,0,0,0,0,0,0,2075,30692,17481,0,0,0,375,5752,3075
2,2014,'410120112',207,NO,KG,2840,37022,32759,0,0,0,0,0,0,1550,20150,18416,0,0,0,90,1170,1005,100,1402,1113,0,0,0,380,4940,4094,720,9360,8131,0,0,0,0,0,0,0,0,0
2,2014,'410120112',304,NO,KG,3515,40174,31068,0,0,0,1975,18843,13266,0,0,0,0,0,0,0,0,0,1400,19182,16088,140,2149,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'410120112',410,NO,KG,10,30,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,250,0,0,0,0,0,0,0,0,0
2,2014,'410120112',601,NO,KG,2467,37628,15169,980,15275,5497,0,0,0,0,0,0,0,0,0,0,0,0,596,9164,3283,0,0,0,464,7172,2502,0,0,0,160,1793,1547,0,0,0,267,4224,2340
2,2014,'410120112',606,NO,KG,1600,19372,8359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,19372,8359,0,0,0,0,0,0
2,2014,'410150111',203,NO,KG,2275,42103,8762,464,8958,1715,0,0,0,0,0,0,0,0,0,0,0,0,1811,33145,7047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'410150111',208,NO,KG,9600,198852,60698,0,0,0,1920,39748,12017,1920,40185,11705,960,19968,5317,1920,39843,12496,0,0,0,960,20180,6247,0,0,0,1920,38928,12916,0,0,0,0,0,0,0,0,0
2,2014,'410150111',210,NO,KG,6435,120055,38973,490,8700,3044,780,14795,4693,1010,19575,5829,0,0,0,1070,19610,6263,0,0,0,790,14485,4556,0,0,0,840,16200,5111,630,11155,3966,0,0,0,825,15535,5511
2,2014,'410150111',213,NO,KG,980,18760,4334,0,0,0,980,18760,4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'410150111',218,NO,KG,3839,66526,16436,0,0,0,0,0,0,1328,23449,5155,0,0,0,0,0,0,1235,20610,5452,0,0,0,0,0,0,0,0,0,556,10027,2442,720,12440,3387,0,0,0
2,2014,'410150111',220,NO,KG,27210,531218,179865,3340,64088,19084,960,20820,7362,1040,20990,7672,3280,60743,19892,4259,82441,29802,2225,43061,15062,2080,42072,14954,3130,61352,20173,1536,30344,9582,2208,42678,14272,1040,19788,7057,2112,42841,14953
2,2014,'410150111',222,NO,KG,1350,24605,7031,0,0,0,0,0,0,1350,24605,7031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'410150111',223,NO,KG,25708,589911,192602,3733,88356,27187,1507,37020,10774,1010,23835,7182,3580,86381,26703,3140,66134,22514,2642,59402,20999,853,18200,5990,1688,37815,11808,1740,40206,14257,3079,66957,23860,1110,24345,8215,1626,41260,13113
2,2014,'410150111',302,NO,KG,5640,103442,26434,0,0,0,960,17451,4423,960,18082,4336,2880,53519,13922,0,0,0,0,0,0,0,0,0,840,14390,3753,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'410150111',305,NO,KG,1008,16703,3622,0,0,0,0,0,0,0,0,0,1008,16703,3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'410150111',412,NO,KG,1520,26274,6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,26274,6445
2,2014,'410150111',413,NO,KG,6660,110580,18344,2520,41600,6832,0,0,0,0,0,0,0,0,0,0,0,0,1980,33060,5362,0,0,0,1080,17920,2861,0,0,0,0,0,0,0,0,0,1080,18000,3289
2,2014,'410150112',103,NO,KG,1280,23500,2901,500,8500,857,780,15000,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
