Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2020,'470100010',213,  ,MT,0,1720,103392,0,39,2204,0,38,2064,0,131,7888,0,110,6115,0,93,6152,0,196,11541,0,307,17879,0,149,9475,0,68,4158,0,197,11655,0,290,17893,0,102,6368
2,2020,'470100010',304,  ,MT,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0
2,2020,'470100010',606,  ,MT,0,49431,2051938,0,10283,428687,0,3662,153144,0,5800,228895,0,4609,175538,0,2306,94090,0,0,0,0,6902,294761,0,4597,195503,0,0,0,0,3407,144504,0,7865,336816,0,0,0
2,2020,'470100090',111,  ,MT,0,6,8234,0,2,2909,0,0,0,0,0,0,0,2,2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2499,0,0,0
2,2020,'470100090',203,  ,MT,0,172,13698,0,25,2005,0,0,0,0,50,4107,0,25,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3719,0,24,1853,0,0,0
2,2020,'470200010',202,  ,MT,0,4599,664941,0,1059,152236,0,515,74083,0,72,12861,0,54,11232,0,541,75948,0,569,81558,0,54,10971,0,561,79614,0,68,12688,0,554,76989,0,552,76761,0,0,0
2,2020,'470200010',203,  ,MT,0,260,22880,0,52,4747,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5102,0,0,0,0,0,0,0,52,4729,0,52,4166,0,52,4136,0,0,0
2,2020,'470200010',217,  ,MT,0,1650,117484,0,235,17279,0,130,9754,0,0,0,0,238,16641,0,0,0,0,416,30111,0,0,0,0,208,14793,0,0,0,0,0,0,0,423,28906,0,0,0
2,2020,'470200010',302,  ,MT,0,4671,638108,0,492,68601,0,566,78037,0,469,66161,0,513,68483,0,392,51285,0,296,40347,0,369,50601,0,338,46557,0,296,40450,0,345,46733,0,299,40203,0,296,40650
2,2020,'470200010',304,  ,MT,0,32343,5332154,0,333,53146,0,1976,293488,0,1440,238852,0,3127,506800,0,2128,355524,0,3429,582069,0,3948,646204,0,3262,547564,0,3627,604185,0,4071,677422,0,2294,380142,0,2708,446758
2,2020,'470200010',410,  ,MT,0,448,64186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,43116,0,0,0,0,148,21070,0,0,0,0,0,0
2,2020,'470200010',551,  ,MT,0,12263,1086691,0,835,69780,0,1454,129664,0,964,89002,0,1967,168569,0,366,29455,0,1499,136018,0,1592,164683,0,289,27865,0,270,31891,0,1079,78590,0,184,21566,0,1764,139608
2,2020,'470200090',202,  ,MT,0,3,2517,0,0,221,0,0,0,0,1,451,0,0,0,0,0,0,0,0,261,0,0,0,0,1,823,0,0,0,0,0,0,0,1,761,0,0,0
2,2020,'470200090',203,  ,MT,0,141,15296,0,0,0,0,24,2823,0,25,2769,0,0,0,0,0,0,0,23,2552,0,0,0,0,23,2409,0,23,2391,0,0,0,0,0,0,0,23,2352
2,2020,'470200090',302,  ,MT,0,382,73171,0,196,37632,0,172,32761,0,0,0,0,0,0,0,14,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'470200090',304,  ,MT,0,24338,3897958,0,915,139250,0,727,105173,0,1607,236354,0,1828,308195,0,1938,313892,0,2254,369011,0,3252,521559,0,1569,243642,0,559,90341,0,2279,356158,0,3091,496624,0,4319,717759
2,2020,'470200090',410,  ,MT,0,7425,1055164,0,1028,148356,0,987,143794,0,0,0,0,490,70954,0,1461,208056,0,0,0,0,486,69153,0,490,68527,0,492,69422,0,487,68595,0,1035,144571,0,469,63736
2,2020,'470311000',105,  ,MT,0,11,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
